seed,name,n_sample,error,alpha_min,alpha_opt,alpha_max
1,cv,100,1.0,0.007942007769116485,7.942007769116485,7.942007769116485
1,cv-refit,100,0.9999939194557219,0.007942007769116485,7.942007769116485,7.942007769116485
1,cv-single,100,1.0037903928374072,0.007942007769116485,3.9710038845582427,7.942007769116485
1,cv-overfit,100,1.0988424328820987,1e-05,1e-05,7.943913136898789
1,oracle,100,1.0,1e-05,7.943913136898789,7.943913136898789
1,theory-1,100,1.0,-1.0,8.626560944886949,-1.0
1,theory-2,100,1.0,-1.0,17.253121889773897,-1.0
1,theory-3,100,1.0,-1.0,25.879682834660848,-1.0
1,cv,200,1.0,0.009580368497796534,9.580368497796533,9.580368497796533
1,cv-refit,200,0.9997159218520268,0.009580368497796534,9.580368497796533,9.580368497796533
1,cv-single,200,1.0338606935161307,0.009580368497796534,4.790184248898266,9.580368497796533
1,cv-overfit,200,1.223328904264292,1e-05,1e-05,9.695175406430401
1,oracle,200,1.0,1e-05,9.695175406430401,9.695175406430401
1,theory-1,200,1.0,-1.0,10.519520383750603,-1.0
1,theory-2,200,1.0,-1.0,21.039040767501206,-1.0
1,theory-3,200,1.0,-1.0,31.55856115125181,-1.0
1,cv,300,1.0,0.01247907356523899,12.47907356523899,12.47907356523899
1,cv-refit,300,0.9998744681519883,0.01247907356523899,12.47907356523899,12.47907356523899
1,cv-single,300,1.0,0.01247907356523899,12.47907356523899,12.47907356523899
1,cv-overfit,300,1.3218521793706168,1e-05,1e-05,12.5360528331692
1,oracle,300,1.0,1e-05,12.5360528331692,12.5360528331692
1,theory-1,300,0.9991151747979483,-1.0,12.105920398420258,-1.0
1,theory-2,300,1.0,-1.0,24.211840796840516,-1.0
1,theory-3,300,1.0,-1.0,36.31776119526077,-1.0
1,cv,400,1.0,0.01372042427897198,13.72042427897198,13.72042427897198
1,cv-refit,400,0.9993018429990574,0.01372042427897198,13.72042427897198,13.72042427897198
1,cv-single,400,1.0,0.01372042427897198,13.72042427897198,13.72042427897198
1,cv-overfit,400,1.3764168662254186,1e-05,1e-05,13.85224872324515
1,oracle,400,1.0,1e-05,13.85224872324515,13.85224872324515
1,theory-1,400,0.9973765638353379,-1.0,13.385791780680352,-1.0
1,theory-2,400,1.0,-1.0,26.771583561360703,-1.0
1,theory-3,400,1.0,-1.0,40.15737534204106,-1.0
1,cv,500,1.0,0.015434883308548057,15.434883308548056,15.434883308548056
1,cv-refit,500,0.9996805249604269,0.015434883308548057,15.434883308548056,15.434883308548056
1,cv-single,500,1.0,0.015434883308548057,15.434883308548056,15.434883308548056
1,cv-overfit,500,1.4085301073249807,1e-05,1e-05,15.493113420077526
1,oracle,500,0.9665715018147754,1e-05,7.746556710038763,15.493113420077526
1,theory-1,500,0.9964102721833944,-1.0,14.647049695448967,-1.0
1,theory-2,500,1.0,-1.0,29.294099390897934,-1.0
1,theory-3,500,1.0,-1.0,43.9411490863469,-1.0
1,cv,600,1.0,0.018525425243274326,18.525425243274327,18.525425243274327
1,cv-refit,600,0.9998178213766747,0.018525425243274326,18.525425243274327,18.525425243274327
1,cv-single,600,1.0,0.018525425243274326,18.525425243274327,18.525425243274327
1,cv-overfit,600,1.4137717216532795,1e-05,1e-05,18.554209109749557
1,oracle,600,0.9075518756230032,1e-05,9.277104554874779,18.554209109749557
1,theory-1,600,0.9787752901311779,-1.0,15.695214808561863,-1.0
1,theory-2,600,1.0,-1.0,31.390429617123726,-1.0
1,theory-3,600,1.0,-1.0,47.08564442568559,-1.0
1,cv,700,1.0,0.02008467805663353,20.08467805663353,20.08467805663353
1,cv-refit,700,0.9971910624459417,0.02008467805663353,20.08467805663353,20.08467805663353
1,cv-single,700,0.9548423690625736,0.02008467805663353,10.042339028316764,20.08467805663353
1,cv-overfit,700,1.4600824635998446,1e-05,1e-05,20.4697636268766
1,oracle,700,0.8852942874543157,1e-05,10.2348818134383,20.4697636268766
1,theory-1,700,0.9642947845675833,-1.0,16.805668502722586,-1.0
1,theory-2,700,1.0,-1.0,33.61133700544517,-1.0
1,theory-3,700,1.0,-1.0,50.41700550816776,-1.0
1,cv,800,0.8667694160022371,0.02374572434403227,11.872862172016134,23.74572434403227
1,cv-refit,800,0.8649258641968653,0.02374572434403227,11.872862172016134,23.74572434403227
1,cv-single,800,1.0,0.02374572434403227,23.74572434403227,23.74572434403227
1,cv-overfit,800,1.4766726216060553,1e-05,1e-05,24.443981397882087
1,oracle,800,0.865002992017572,1e-05,12.221990698941044,24.443981397882087
1,theory-1,800,0.9359394414660422,-1.0,17.652039858456142,-1.0
1,theory-2,800,1.0,-1.0,35.304079716912284,-1.0
1,theory-3,800,1.0,-1.0,52.956119575368426,-1.0
1,cv,900,0.8388766307791947,0.02454797094054881,12.273985470274406,24.54797094054881
1,cv-refit,900,0.8419526660409109,0.02454797094054881,12.273985470274406,24.54797094054881
1,cv-single,900,0.8670347978057377,0.02454797094054881,12.273985470274406,24.54797094054881
1,cv-overfit,900,1.5134295909343303,1e-05,1e-05,25.15304736096102
1,oracle,900,0.8415253069739086,1e-05,12.57652368048051,25.15304736096102
1,theory-1,900,0.9193535844105664,-1.0,18.583865275672167,-1.0
1,theory-2,900,1.0,-1.0,37.167730551344334,-1.0
1,theory-3,900,1.0,-1.0,55.7515958270165,-1.0
1,cv,1000,0.8192310974819377,0.026313057625213142,13.15652881260657,26.31305762521314
1,cv-refit,1000,0.817969661290653,0.026313057625213142,13.15652881260657,26.31305762521314
1,cv-single,1000,0.9669399154720566,0.026313057625213142,6.578264406303285,26.31305762521314
1,cv-overfit,1000,1.527323743479006,1e-05,1e-05,26.46075901460161
1,oracle,1000,0.8179082406557171,1e-05,13.230379507300805,26.46075901460161
1,theory-1,1000,0.9009168532767088,-1.0,19.374445986374134,-1.0
1,theory-2,1000,1.0,-1.0,38.74889197274827,-1.0
1,theory-3,1000,1.0,-1.0,58.1233379591224,-1.0
2,cv,100,1.0,0.009331761907411345,9.331761907411344,9.331761907411344
2,cv-refit,100,1.0,0.009331761907411345,9.331761907411344,9.331761907411344
2,cv-single,100,1.1026278381293848,0.009331761907411345,0.2916175596066045,9.331761907411344
2,cv-overfit,100,1.1398389569031289,1e-05,1e-05,9.330843768102085
2,oracle,100,1.0,1e-05,9.330843768102085,9.330843768102085
2,theory-1,100,0.9993993841139414,-1.0,8.626560944886949,-1.0
2,theory-2,100,1.0,-1.0,17.253121889773897,-1.0
2,theory-3,100,1.0,-1.0,25.879682834660848,-1.0
2,cv,200,1.0176189024769513,0.012611751645945584,6.3058758229727925,12.611751645945585
2,cv-refit,200,1.044483331572245,0.012611751645945584,6.3058758229727925,12.611751645945585
2,cv-single,200,1.036149429326874,0.012611751645945584,6.3058758229727925,12.611751645945585
2,cv-overfit,200,1.308965779845066,1e-05,1e-05,12.675610224117682
2,oracle,200,0.9999999999999999,1e-05,12.675610224117682,12.675610224117682
2,theory-1,200,0.9952713669080228,-1.0,10.519520383750603,-1.0
2,theory-2,200,1.0,-1.0,21.039040767501206,-1.0
2,theory-3,200,1.0,-1.0,31.55856115125181,-1.0
2,cv,300,1.0,0.013563800401221968,13.563800401221968,13.563800401221968
2,cv-refit,300,1.0,0.013563800401221968,13.563800401221968,13.563800401221968
2,cv-single,300,1.0,0.013563800401221968,13.563800401221968,13.563800401221968
2,cv-overfit,300,1.3811566875602719,1e-05,1e-05,13.54603808041597
2,oracle,300,1.0,1e-05,13.54603808041597,13.54603808041597
2,theory-1,300,0.9982394691925377,-1.0,12.105920398420258,-1.0
2,theory-2,300,1.0,-1.0,24.211840796840516,-1.0
2,theory-3,300,1.0,-1.0,36.31776119526077,-1.0
2,cv,400,1.0,0.015496735247102324,15.496735247102324,15.496735247102324
2,cv-refit,400,0.9998561486823122,0.015496735247102324,15.496735247102324,15.496735247102324
2,cv-single,400,1.1145559175343367,0.015496735247102324,3.874183811775581,15.496735247102324
2,cv-overfit,400,1.437645203213676,1e-05,1e-05,15.568611873825377
2,oracle,400,1.0,1e-05,15.568611873825377,15.568611873825377
2,theory-1,400,0.9964541652623732,-1.0,13.385791780680352,-1.0
2,theory-2,400,1.0,-1.0,26.771583561360703,-1.0
2,theory-3,400,1.0,-1.0,40.15737534204106,-1.0
2,cv,500,1.0,0.01685735796083277,16.857357960832772,16.857357960832772
2,cv-refit,500,0.9996471871227176,0.01685735796083277,16.857357960832772,16.857357960832772
2,cv-single,500,1.0,0.01685735796083277,16.857357960832772,16.857357960832772
2,cv-overfit,500,1.4030107245497323,1e-05,1e-05,16.95153487593605
2,oracle,500,0.959144631849699,1e-05,8.475767437968026,16.95153487593605
2,theory-1,500,0.9845651792564055,-1.0,14.647049695448967,-1.0
2,theory-2,500,1.0,-1.0,29.294099390897934,-1.0
2,theory-3,500,1.0,-1.0,43.9411490863469,-1.0
2,cv,600,1.0,0.017996288463531244,17.996288463531243,17.996288463531243
2,cv-refit,600,0.9989911721913175,0.017996288463531244,17.996288463531243,17.996288463531243
2,cv-single,600,1.0,0.017996288463531244,17.996288463531243,17.996288463531243
2,cv-overfit,600,1.4594424553106637,1e-05,1e-05,18.299135830415295
2,oracle,600,0.9568912808309898,1e-05,9.149567915207648,18.299135830415295
2,theory-1,600,0.9874847034277385,-1.0,15.695214808561863,-1.0
2,theory-2,600,1.0,-1.0,31.390429617123726,-1.0
2,theory-3,600,1.0,-1.0,47.08564442568559,-1.0
2,cv,700,1.0,0.019111021883748122,19.111021883748123,19.111021883748123
2,cv-refit,700,0.9988770291412095,0.019111021883748122,19.111021883748123,19.111021883748123
2,cv-single,700,1.0,0.019111021883748122,19.111021883748123,19.111021883748123
2,cv-overfit,700,1.4330317492722233,1e-05,1e-05,19.210691325756127
2,oracle,700,0.9312132226584511,1e-05,9.605345662878063,19.210691325756127
2,theory-1,700,0.9726193676702914,-1.0,16.805668502722586,-1.0
2,theory-2,700,1.0,-1.0,33.61133700544517,-1.0
2,theory-3,700,1.0,-1.0,50.41700550816776,-1.0
2,cv,800,1.0,0.02039481727943851,20.39481727943851,20.39481727943851
2,cv-refit,800,0.9951081068333469,0.02039481727943851,20.39481727943851,20.39481727943851
2,cv-single,800,1.0,0.02039481727943851,20.39481727943851,20.39481727943851
2,cv-overfit,800,1.4029827188954156,1e-05,1e-05,20.859970745521743
2,oracle,800,0.8772245338077026,1e-05,10.429985372760871,20.859970745521743
2,theory-1,800,0.9635301260238326,-1.0,17.652039858456142,-1.0
2,theory-2,800,1.0,-1.0,35.304079716912284,-1.0
2,theory-3,800,1.0,-1.0,52.956119575368426,-1.0
2,cv,900,1.0,0.021196793276494534,21.196793276494535,21.196793276494535
2,cv-refit,900,0.9984135713023735,0.021196793276494534,21.196793276494535,21.196793276494535
2,cv-single,900,0.8727274363783002,0.021196793276494534,10.598396638247268,21.196793276494535
2,cv-overfit,900,1.4462373329778426,1e-05,1e-05,21.311864619698525
2,oracle,900,0.8641545704732402,1e-05,10.655932309849263,21.311864619698525
2,theory-1,900,0.9472030761974106,-1.0,18.583865275672167,-1.0
2,theory-2,900,1.0,-1.0,37.167730551344334,-1.0
2,theory-3,900,1.0,-1.0,55.7515958270165,-1.0
2,cv,1000,1.0,0.022368050254286818,22.368050254286818,22.368050254286818
2,cv-refit,1000,0.9933092050337508,0.022368050254286818,22.368050254286818,22.368050254286818
2,cv-single,1000,0.8742786680488025,0.022368050254286818,11.184025127143409,22.368050254286818
2,cv-overfit,1000,1.49206343296208,1e-05,1e-05,22.810279399990446
2,oracle,1000,0.8626728679301234,1e-05,11.405139699995223,22.810279399990446
2,theory-1,1000,0.9401440954104568,-1.0,19.374445986374134,-1.0
2,theory-2,1000,1.0,-1.0,38.74889197274827,-1.0
2,theory-3,1000,1.0,-1.0,58.1233379591224,-1.0
3,cv,100,1.0,0.01150321676917036,11.50321676917036,11.50321676917036
3,cv-refit,100,1.0,0.01150321676917036,11.50321676917036,11.50321676917036
3,cv-single,100,1.0048608904687413,0.01150321676917036,5.75160838458518,11.50321676917036
3,cv-overfit,100,1.1354345673439088,1e-05,1e-05,11.502337017780684
3,oracle,100,1.0,1e-05,11.502337017780684,11.502337017780684
3,theory-1,100,0.9943961044974678,-1.0,8.626560944886949,-1.0
3,theory-2,100,1.0,-1.0,17.253121889773897,-1.0
3,theory-3,100,1.0,-1.0,25.879682834660848,-1.0
3,cv,200,1.0,0.01391733408479077,13.91733408479077,13.91733408479077
3,cv-refit,200,0.9997830668337142,0.01391733408479077,13.91733408479077,13.91733408479077
3,cv-single,200,1.0,0.01391733408479077,13.91733408479077,13.91733408479077
3,cv-overfit,200,1.3399107665773389,1e-05,1e-05,13.969206382910654
3,oracle,200,1.0,1e-05,13.969206382910654,13.969206382910654
3,theory-1,200,0.9909924984250844,-1.0,10.519520383750603,-1.0
3,theory-2,200,1.0,-1.0,21.039040767501206,-1.0
3,theory-3,200,1.0,-1.0,31.55856115125181,-1.0
3,cv,300,1.0,0.015238882539216828,15.238882539216828,15.238882539216828
3,cv-refit,300,1.0,0.015238882539216828,15.238882539216828,15.238882539216828
3,cv-single,300,1.0,0.015238882539216828,15.238882539216828,15.238882539216828
3,cv-overfit,300,1.4109536558770415,1e-05,1e-05,15.155913029776123
3,oracle,300,1.0,1e-05,15.155913029776123,15.155913029776123
3,theory-1,300,0.9871631382549374,-1.0,12.105920398420258,-1.0
3,theory-2,300,1.0,-1.0,24.211840796840516,-1.0
3,theory-3,300,1.0,-1.0,36.31776119526077,-1.0
3,cv,400,1.0,0.015920887706357665,15.920887706357664,15.920887706357664
3,cv-refit,400,0.9985751985526854,0.015920887706357665,15.920887706357664,15.920887706357664
3,cv-single,400,1.0,0.015920887706357665,15.920887706357664,15.920887706357664
3,cv-overfit,400,1.5340218925110267,1e-05,1e-05,16.129841278355975
3,oracle,400,0.9999999999999999,1e-05,16.129841278355975,16.129841278355975
3,theory-1,400,0.9839270429599883,-1.0,13.385791780680352,-1.0
