seed,name,n_sample,error,alpha_min,alpha_opt,alpha_max
1,cv,100,1.0043023960643795,0.00881205758501338,0.00881205758501338,8.81205758501338
1,cv-refit,100,1.0100051094833715,0.00881205758501338,0.00881205758501338,8.81205758501338
1,cv-single,100,0.99942054907948,0.00881205758501338,2.203014396253345,8.81205758501338
1,cv-overfit,100,1.0100660532433008,1e-05,1e-05,8.812057585031924
1,oracle,100,0.9973520109191645,1e-05,4.406028792515962,8.812057585031924
1,theory-1,100,0.9992085082019805,-1.0,7.756751873798165,-1.0
1,theory-2,100,1.0,-1.0,15.51350374759633,-1.0
1,theory-3,100,1.0,-1.0,23.270255621394494,-1.0
1,cv,200,1.0084760478622838,0.011411372888280013,1.4264216110350016,11.411372888280013
1,cv-refit,200,1.029568146023946,0.011411372888280013,1.4264216110350016,11.411372888280013
1,cv-single,200,1.0173514550466631,0.011411372888280013,1.4264216110350016,11.411372888280013
1,cv-overfit,200,1.0425499600342016,1e-05,1e-05,11.411407825539051
1,oracle,200,0.9976976863896572,1e-05,5.7057039127695255,11.411407825539051
1,theory-1,200,0.9963139905389505,-1.0,9.002706409001089,-1.0
1,theory-2,200,1.0,-1.0,18.005412818002178,-1.0
1,theory-3,200,1.0,-1.0,27.008119227003267,-1.0
1,cv,300,1.0,0.012954684283294672,12.954684283294672,12.954684283294672
1,cv-refit,300,0.9999985521310979,0.012954684283294672,12.954684283294672,12.954684283294672
1,cv-single,300,1.0,0.012954684283294672,12.954684283294672,12.954684283294672
1,cv-overfit,300,1.0765918213758143,1e-05,1e-05,12.95612982685988
1,oracle,300,1.0,1e-05,12.95612982685988,12.95612982685988
1,theory-1,300,0.9959160613428442,-1.0,10.027937911762262,-1.0
1,theory-2,300,1.0,-1.0,20.055875823524524,-1.0
1,theory-3,300,1.0,-1.0,30.083813735286785,-1.0
1,cv,400,1.0,0.013677197071198516,13.677197071198515,13.677197071198515
1,cv-refit,400,0.9999818889266207,0.013677197071198516,13.677197071198515,13.677197071198515
1,cv-single,400,1.0693977397403474,0.013677197071198516,1.7096496338998144,13.677197071198515
1,cv-overfit,400,1.116299960144308,1e-05,1e-05,13.699704815921006
1,oracle,400,1.0,1e-05,13.699704815921006,13.699704815921006
1,theory-1,400,0.9919171154289176,-1.0,10.921812461714522,-1.0
1,theory-2,400,1.0,-1.0,21.843624923429044,-1.0
1,theory-3,400,1.0,-1.0,32.765437385143564,-1.0
1,cv,500,1.0,0.01551816293471736,15.51816293471736,15.51816293471736
1,cv-refit,500,1.0,0.01551816293471736,15.51816293471736,15.51816293471736
1,cv-single,500,1.0,0.01551816293471736,15.51816293471736,15.51816293471736
1,cv-overfit,500,1.1039798379528036,1e-05,1e-05,15.496755492145706
1,oracle,500,0.9695166243071198,1e-05,7.748377746072853,15.496755492145706
1,theory-1,500,0.9861988422564336,-1.0,11.760163320229124,-1.0
1,theory-2,500,1.0,-1.0,23.520326640458247,-1.0
1,theory-3,500,1.0,-1.0,35.28048996068737,-1.0
1,cv,600,1.0,0.017063909590074294,17.063909590074292,17.063909590074292
1,cv-refit,600,0.999890851747926,0.017063909590074294,17.063909590074292,17.063909590074292
1,cv-single,600,1.0,0.017063909590074294,17.063909590074292,17.063909590074292
1,cv-overfit,600,1.1245398593975313,1e-05,1e-05,17.14738250054991
1,oracle,600,0.9617603373822143,1e-05,8.573691250274955,17.14738250054991
1,theory-1,600,0.9851102732514497,-1.0,12.370330099736428,-1.0
1,theory-2,600,1.0,-1.0,24.740660199472856,-1.0
1,theory-3,600,1.0,-1.0,37.110990299209284,-1.0
1,cv,700,1.0,0.017521104981301456,17.521104981301455,17.521104981301455
1,cv-refit,700,0.9992101602084299,0.017521104981301456,17.521104981301455,17.521104981301455
1,cv-single,700,0.960187853710604,0.017521104981301456,8.760552490650728,17.521104981301455
1,cv-overfit,700,1.1031303205962675,1e-05,1e-05,17.688273759841977
1,oracle,700,0.9466388395673777,1e-05,8.844136879920988,17.688273759841977
1,theory-1,700,0.9705391468040313,-1.0,12.989015293899383,-1.0
1,theory-2,700,1.0,-1.0,25.978030587798767,-1.0
1,theory-3,700,1.0,-1.0,38.96704588169815,-1.0
1,cv,800,0.9320443439109329,0.018695427280787505,9.347713640393753,18.695427280787506
1,cv-refit,800,0.9285304024211821,0.018695427280787505,9.347713640393753,18.695427280787506
1,cv-single,800,0.9403520185054554,0.018695427280787505,9.347713640393753,18.695427280787506
