seed,name,n_sample,error,alpha_min,alpha_opt,alpha_max
10,cv,100,0.9897118129902099,0.011938023492246048,0.746126468265378,11.938023492246048
10,cv-refit,100,0.9896156529075525,0.011938023492246048,0.746126468265378,11.938023492246048
10,cv-single,100,1.0,0.011938023492246048,11.938023492246048,11.938023492246048
10,cv-overfit,100,0.9898127409014509,1e-05,1e-05,11.93802349224605
10,oracle,100,0.9895258998505725,1e-05,0.37306323413268905,11.93802349224605
10,theory-1,100,0.9917183228732063,-1.0,1.9403491228363994,-1.0
10,theory-2,100,0.9945814726733427,-1.0,3.8806982456727988,-1.0
10,theory-3,100,0.9959674540616184,-1.0,5.821047368509198,-1.0
10,cv,200,0.9957795307584961,0.012066941051418185,6.033470525709093,12.066941051418185
10,cv-refit,200,0.9951216510323242,0.012066941051418185,6.033470525709093,12.066941051418185
10,cv-single,200,0.9830132586915301,0.012066941051418185,0.7541838157136366,12.066941051418185
10,cv-overfit,200,0.9837044697894911,1e-05,1e-05,12.066941051544152
10,oracle,200,0.9832289683802937,1e-05,0.7541838157215095,12.066941051544152
10,theory-1,200,0.9861254063327491,-1.0,2.2559623987363224,-1.0
10,theory-2,200,0.995636332413064,-1.0,4.511924797472645,-1.0
10,theory-3,200,0.9963030626630686,-1.0,6.767887196208967,-1.0
10,cv,300,0.9707530682623225,0.012638928567452981,3.159732141863245,12.63892856745298
10,cv-refit,300,0.9685307232907192,0.012638928567452981,3.159732141863245,12.63892856745298
10,cv-single,300,0.9912952451132969,0.012638928567452981,6.31946428372649,12.63892856745298
10,cv-overfit,300,0.9626164716060718,1e-05,1e-05,12.638875845589569
10,oracle,300,0.961576575325412,1e-05,0.789929740349348,12.638875845589569
10,theory-1,300,0.9665678077028044,-1.0,2.506956371241835,-1.0
10,theory-2,300,0.9837382764089232,-1.0,5.01391274248367,-1.0
10,theory-3,300,0.9968041371711083,-1.0,7.520869113725505,-1.0
10,cv,400,0.9402899741915115,0.013162827056965259,3.290706764241315,13.16282705696526
10,cv-refit,400,0.932318259982315,0.013162827056965259,3.290706764241315,13.16282705696526
10,cv-single,400,0.9409817063899101,0.013162827056965259,1.6453533821206574,13.16282705696526
10,cv-overfit,400,0.9229802477430127,1e-05,1e-05,13.163096227160842
10,oracle,400,0.92162781396936,1e-05,0.8226935141975527,13.163096227160842
10,theory-1,400,0.9285170885704328,-1.0,2.7166470739241744,-1.0
10,theory-2,400,0.956983177323387,-1.0,5.433294147848349,-1.0
10,theory-3,400,0.9839175723882175,-1.0,8.149941221772522,-1.0
10,cv,500,0.9100591677652508,0.013594341309507117,3.398585327376779,13.594341309507117
10,cv-refit,500,0.9010631900006464,0.013594341309507117,3.398585327376779,13.594341309507117
10,cv-single,500,0.9020232479885558,0.013594341309507117,0.8496463318441948,13.594341309507117
10,cv-overfit,500,0.8899163285978912,1e-05,1e-05,13.598168991779433
10,oracle,500,0.8877360895727296,1e-05,0.8498855619862146,13.598168991779433
10,theory-1,500,0.8958185872563386,-1.0,2.913935189033525,-1.0
10,theory-2,500,0.9377452590952478,-1.0,5.82787037806705,-1.0
10,theory-3,500,0.9788671905680879,-1.0,8.741805567100576,-1.0
10,cv,600,0.8373079694955721,0.014615650455155267,0.22836953836180104,14.615650455155267
10,cv-refit,600,0.831853973288999,0.014615650455155267,0.22836953836180104,14.615650455155267
10,cv-single,600,0.8598024790522028,0.014615650455155267,0.22836953836180104,14.615650455155267
10,cv-overfit,600,0.8327504142375266,1e-05,1e-05,14.607689961168445
10,oracle,600,0.8303052803391069,1e-05,0.9129806225730278,14.607689961168445
10,theory-1,600,0.8458175182425454,-1.0,3.11003042821883,-1.0
10,theory-2,600,0.9197773153358111,-1.0,6.22006085643766,-1.0
10,theory-3,600,0.9741603146560796,-1.0,9.33009128465649,-1.0
10,cv,700,0.7679402591445269,0.0147680396483394,0.0147680396483394,14.7680396483394
10,cv-refit,700,0.7546497376378004,0.0147680396483394,0.0147680396483394,14.7680396483394
10,cv-single,700,0.8227476168476425,0.0147680396483394,0.0147680396483394,14.7680396483394
10,cv-overfit,700,0.7547141658042824,1e-05,1e-05,14.802870310455193
10,oracle,700,0.7525360218553081,1e-05,0.9251793944034495,14.802870310455193
10,theory-1,700,0.7767162225483494,-1.0,3.262820006771728,-1.0
10,theory-2,700,0.8916271457477002,-1.0,6.525640013543456,-1.0
10,theory-3,700,0.9681875196570079,-1.0,9.788460020315185,-1.0
10,cv,800,0.682576046640711,0.014881878721587501,0.9301174200992188,14.881878721587501
10,cv-refit,800,0.6488864746865343,0.014881878721587501,0.9301174200992188,14.881878721587501
10,cv-single,800,0.7451375453855473,0.014881878721587501,0.014881878721587501,14.881878721587501
10,cv-overfit,800,0.6512181233328946,1e-05,1e-05,14.952601592121331
10,oracle,800,0.6490327148291888,1e-05,0.9345375995075832,14.952601592121331
10,theory-1,800,0.6806501172994921,-1.0,3.405595750426425,-1.0
10,theory-2,800,0.8320739281801682,-1.0,6.81119150085285,-1.0
10,theory-3,800,0.9469499875582185,-1.0,10.216787251279275,-1.0
10,cv,900,0.6165069623182687,0.015244706193696946,0.9527941371060591,15.244706193696945
10,cv-refit,900,0.5798899169357926,0.015244706193696946,0.9527941371060591,15.244706193696945
10,cv-single,900,0.6372815886405107,0.015244706193696946,0.23819853427651477,15.244706193696945
10,cv-overfit,900,0.5823516622896362,1e-05,1e-05,15.294284226324837
10,oracle,900,0.5800873305140973,1e-05,0.9558927641453023,15.294284226324837
10,theory-1,900,0.6147368048167626,-1.0,3.551745952770559,-1.0
10,theory-2,900,0.7809646154064698,-1.0,7.103491905541118,-1.0
10,theory-3,900,0.9326589772476231,-1.0,10.655237858311676,-1.0
10,cv,1000,0.5447589656556514,0.01562839154028933,0.9767744712680831,15.62839154028933
10,cv-refit,1000,0.5056094653396561,0.01562839154028933,0.9767744712680831,15.62839154028933
10,cv-single,1000,0.6147481138361383,0.01562839154028933,1.9535489425361663,15.62839154028933
10,cv-overfit,1000,0.5085607683626301,1e-05,1e-05,15.780476312627338
10,oracle,1000,0.5058256131754671,1e-05,0.9862797695392086,15.780476312627338
10,theory-1,1000,0.541279482034059,-1.0,3.7148710194600576,-1.0
10,theory-2,1000,0.7308816007274662,-1.0,7.429742038920115,-1.0
10,theory-3,1000,0.915477663819833,-1.0,11.144613058380173,-1.0
10,cv,1100,0.48581863666530534,0.015904650002811573,0.9940406251757233,15.904650002811573
10,cv-refit,1100,0.4446188691219473,0.015904650002811573,0.9940406251757233,15.904650002811573
10,cv-single,1100,0.518010077889003,0.015904650002811573,0.24851015629393083,15.904650002811573
10,cv-overfit,1100,0.4482087570840277,1e-05,1e-05,15.991111399070155
10,oracle,1100,0.44484553930283416,1e-05,0.9994444624418847,15.991111399070155
10,theory-1,1100,0.48125699647703757,-1.0,3.819894500960565,-1.0
10,theory-2,1100,0.6852978247835678,-1.0,7.63978900192113,-1.0
10,theory-3,1100,0.8947443255549972,-1.0,11.459683502881695,-1.0
10,cv,1200,0.4517189475123683,0.016168352387473616,0.12631525302713761,16.168352387473615
10,cv-refit,1200,0.41794409665663007,0.016168352387473616,0.12631525302713761,16.168352387473615
10,cv-single,1200,0.4924884204202893,0.016168352387473616,0.016168352387473616,16.168352387473615
10,cv-overfit,1200,0.418719966186387,1e-05,1e-05,16.39454991932082
10,oracle,1200,0.41475739483524127,1e-05,1.0246593699575512,16.39454991932082
10,theory-1,1200,0.45163607594086314,-1.0,3.950547048497135,-1.0
10,theory-2,1200,0.6557896881210872,-1.0,7.90109409699427,-1.0
10,theory-3,1200,0.8767738694865304,-1.0,11.851641145491405,-1.0
10,cv,1300,0.4095890344891781,0.016307526542338645,0.5096102044480827,16.307526542338646
10,cv-refit,1300,0.3734684949371858,0.016307526542338645,0.5096102044480827,16.307526542338646
10,cv-single,1300,0.44535331305943204,0.016307526542338645,1.0192204088961654,16.307526542338646
10,cv-overfit,1300,0.3764187943966223,1e-05,1e-05,16.65864814098269
10,oracle,1300,0.3721567480018567,1e-05,1.0411655088114182,16.65864814098269
10,theory-1,1300,0.4123055663913043,-1.0,4.088698842181263,-1.0
10,theory-2,1300,0.6224977227541062,-1.0,8.177397684362527,-1.0
10,theory-3,1300,0.8650559613131162,-1.0,12.266096526543791,-1.0
10,cv,1400,0.3676263998992324,0.017765952423390952,1.1103720264619346,17.765952423390953
10,cv-refit,1400,0.33183392984184124,0.017765952423390952,1.1103720264619346,17.765952423390953
10,cv-single,1400,0.38911301266865145,0.017765952423390952,1.1103720264619346,17.765952423390953
10,cv-overfit,1400,0.33717455255032275,1e-05,1e-05,18.037944269291067
